base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params,category
LeadLagStrategy_T0.5_SL20_TP50,LeadLagStrategy_L5_T0.5_SL20_TP50,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 0.5, 'SL': 20, 'TP': 50}",LOW (<50)
LeadLagStrategy_T0.5_SL30_TP50,LeadLagStrategy_L5_T0.5_SL30_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 0.5, 'SL': 30, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.0_SL10_TP20,LeadLagStrategy_L5_T1.0_SL10_TP20,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 10, 'TP': 20}",LOW (<50)
LeadLagStrategy_T1.0_SL10_TP30,LeadLagStrategy_L5_T1.0_SL10_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 10, 'TP': 30}",LOW (<50)
LeadLagStrategy_T1.0_SL10_TP40,LeadLagStrategy_L5_T1.0_SL10_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 10, 'TP': 40}",LOW (<50)
LeadLagStrategy_T1.0_SL10_TP50,LeadLagStrategy_L5_T1.0_SL10_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 10, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.0_SL15_TP30,LeadLagStrategy_L5_T1.0_SL15_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 15, 'TP': 30}",LOW (<50)
LeadLagStrategy_T1.0_SL15_TP40,LeadLagStrategy_L5_T1.0_SL15_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 15, 'TP': 40}",LOW (<50)
LeadLagStrategy_T1.0_SL15_TP50,LeadLagStrategy_L5_T1.0_SL15_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 15, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.0_SL20_TP30,LeadLagStrategy_L5_T1.0_SL20_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 20, 'TP': 30}",LOW (<50)
LeadLagStrategy_T1.0_SL20_TP40,LeadLagStrategy_L5_T1.0_SL20_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 20, 'TP': 40}",LOW (<50)
LeadLagStrategy_T1.0_SL20_TP50,LeadLagStrategy_L5_T1.0_SL20_TP50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 20, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.0_SL30_TP50,LeadLagStrategy_L5_T1.0_SL30_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.0, 'SL': 30, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.5_SL10_TP20,LeadLagStrategy_L5_T1.5_SL10_TP20,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 10, 'TP': 20}",LOW (<50)
LeadLagStrategy_T1.5_SL10_TP30,LeadLagStrategy_L5_T1.5_SL10_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 10, 'TP': 30}",LOW (<50)
LeadLagStrategy_T1.5_SL10_TP40,LeadLagStrategy_L5_T1.5_SL10_TP40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 10, 'TP': 40}",LOW (<50)
LeadLagStrategy_T1.5_SL10_TP50,LeadLagStrategy_L5_T1.5_SL10_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 10, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.5_SL15_TP30,LeadLagStrategy_L5_T1.5_SL15_TP30,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 15, 'TP': 30}",LOW (<50)
LeadLagStrategy_T1.5_SL15_TP40,LeadLagStrategy_L5_T1.5_SL15_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 15, 'TP': 40}",LOW (<50)
LeadLagStrategy_T1.5_SL15_TP50,LeadLagStrategy_L5_T1.5_SL15_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 15, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.5_SL20_TP30,LeadLagStrategy_L5_T1.5_SL20_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 20, 'TP': 30}",LOW (<50)
LeadLagStrategy_T1.5_SL20_TP40,LeadLagStrategy_L5_T1.5_SL20_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 20, 'TP': 40}",LOW (<50)
LeadLagStrategy_T1.5_SL20_TP50,LeadLagStrategy_L5_T1.5_SL20_TP50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 20, 'TP': 50}",LOW (<50)
LeadLagStrategy_T1.5_SL30_TP50,LeadLagStrategy_L5_T1.5_SL30_TP50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 1.5, 'SL': 30, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.0_SL10_TP20,LeadLagStrategy_L5_T2.0_SL10_TP20,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 10, 'TP': 20}",LOW (<50)
LeadLagStrategy_T2.0_SL10_TP30,LeadLagStrategy_L5_T2.0_SL10_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 10, 'TP': 30}",LOW (<50)
LeadLagStrategy_T2.0_SL10_TP40,LeadLagStrategy_L5_T2.0_SL10_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 10, 'TP': 40}",LOW (<50)
LeadLagStrategy_T2.0_SL10_TP50,LeadLagStrategy_L5_T2.0_SL10_TP50,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 10, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.0_SL15_TP30,LeadLagStrategy_L30_T2.0_SL15_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 30}",LOW (<50)
LeadLagStrategy_T2.0_SL15_TP40,LeadLagStrategy_L5_T2.0_SL15_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 15, 'TP': 40}",LOW (<50)
LeadLagStrategy_T2.0_SL15_TP50,LeadLagStrategy_L5_T2.0_SL15_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 15, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.0_SL20_TP30,LeadLagStrategy_L5_T2.0_SL20_TP30,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 20, 'TP': 30}",LOW (<50)
LeadLagStrategy_T2.0_SL20_TP40,LeadLagStrategy_L5_T2.0_SL20_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 20, 'TP': 40}",LOW (<50)
LeadLagStrategy_T2.0_SL20_TP50,LeadLagStrategy_L5_T2.0_SL20_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.0, 'SL': 20, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.0_SL30_TP50,LeadLagStrategy_L20_T2.0_SL30_TP50,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 20, 'T': 2.0, 'SL': 30, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.5_SL10_TP20,LeadLagStrategy_L20_T2.5_SL10_TP20,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 20, 'T': 2.5, 'SL': 10, 'TP': 20}",LOW (<50)
LeadLagStrategy_T2.5_SL10_TP30,LeadLagStrategy_L20_T2.5_SL10_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 20, 'T': 2.5, 'SL': 10, 'TP': 30}",LOW (<50)
LeadLagStrategy_T2.5_SL10_TP40,LeadLagStrategy_L20_T2.5_SL10_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 20, 'T': 2.5, 'SL': 10, 'TP': 40}",LOW (<50)
LeadLagStrategy_T2.5_SL10_TP50,LeadLagStrategy_L5_T2.5_SL10_TP50,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 5, 'T': 2.5, 'SL': 10, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.5_SL15_TP30,LeadLagStrategy_L20_T2.5_SL15_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 20, 'T': 2.5, 'SL': 15, 'TP': 30}",LOW (<50)
LeadLagStrategy_T2.5_SL15_TP40,LeadLagStrategy_L30_T2.5_SL15_TP40,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 2.5, 'SL': 15, 'TP': 40}",LOW (<50)
LeadLagStrategy_T2.5_SL15_TP50,LeadLagStrategy_L30_T2.5_SL15_TP50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 2.5, 'SL': 15, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.5_SL20_TP30,LeadLagStrategy_L30_T2.5_SL20_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 2.5, 'SL': 20, 'TP': 30}",LOW (<50)
LeadLagStrategy_T2.5_SL20_TP40,LeadLagStrategy_L30_T2.5_SL20_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 2.5, 'SL': 20, 'TP': 40}",LOW (<50)
LeadLagStrategy_T2.5_SL20_TP50,LeadLagStrategy_L20_T2.5_SL20_TP50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 20, 'T': 2.5, 'SL': 20, 'TP': 50}",LOW (<50)
LeadLagStrategy_T2.5_SL30_TP50,LeadLagStrategy_L30_T2.5_SL30_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 2.5, 'SL': 30, 'TP': 50}",LOW (<50)
LeadLagStrategy_T3.0_SL10_TP20,LeadLagStrategy_L30_T3.0_SL10_TP20,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 10, 'TP': 20}",LOW (<50)
LeadLagStrategy_T3.0_SL10_TP30,LeadLagStrategy_L30_T3.0_SL10_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 10, 'TP': 30}",LOW (<50)
LeadLagStrategy_T3.0_SL10_TP40,LeadLagStrategy_L30_T3.0_SL10_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 10, 'TP': 40}",LOW (<50)
LeadLagStrategy_T3.0_SL10_TP50,LeadLagStrategy_L30_T3.0_SL10_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 10, 'TP': 50}",LOW (<50)
LeadLagStrategy_T3.0_SL15_TP30,LeadLagStrategy_L30_T3.0_SL15_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 15, 'TP': 30}",LOW (<50)
LeadLagStrategy_T3.0_SL15_TP40,LeadLagStrategy_L30_T3.0_SL15_TP40,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 15, 'TP': 40}",LOW (<50)
LeadLagStrategy_T3.0_SL15_TP50,LeadLagStrategy_L30_T3.0_SL15_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 15, 'TP': 50}",LOW (<50)
LeadLagStrategy_T3.0_SL20_TP30,LeadLagStrategy_L30_T3.0_SL20_TP30,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 20, 'TP': 30}",LOW (<50)
LeadLagStrategy_T3.0_SL20_TP40,LeadLagStrategy_L30_T3.0_SL20_TP40,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 20, 'TP': 40}",LOW (<50)
LeadLagStrategy_T3.0_SL20_TP50,LeadLagStrategy_L30_T3.0_SL20_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 20, 'TP': 50}",LOW (<50)
LeadLagStrategy_T3.0_SL30_TP50,LeadLagStrategy_L30_T3.0_SL30_TP50,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LeadLagStrategy,"{'L': 30, 'T': 3.0, 'SL': 30, 'TP': 50}",LOW (<50)
MeanReverterV2_T0.5_SL10_TP20_RSI35-80,MeanReverterV2_L50_T0.5_SL10_TP20_RSI35-80,1.0,3.27033793700624,3.381631887459889e+16,1.8741631552670992,0.0996799999999999,0.0531864046733934,0.4375,32,1.5532245532245537,199.90000000000003,-100.09999999999998,31.15000000000002,1000.0,996.8,3.2,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 10, 'TP': 20, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL10_TP30_RSI35-80,MeanReverterV2_L50_T0.5_SL10_TP30_RSI35-80,0.01,3.413620275171878,2.915188512849956e+16,2.160920674841708,0.0012968999999999,0.0006001608550924,0.3548387096774194,31,1.6478021978021975,2.999,-1.001,0.4183548387096772,13.0,12.969,0.031,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 10, 'TP': 30, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL10_TP40_RSI35-80,MeanReverterV2_L50_T0.5_SL10_TP40_RSI35-80,1.0,5.047178001424611,8.418410423955754e+16,4.868109487179487,0.2396900000000001,0.049236772638586,0.3548387096774194,31,2.1972527472527474,399.9,-100.09999999999998,77.3193548387097,2400.0,2396.9,3.100000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 10, 'TP': 40, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL10_TP50,MeanReverterV2_L50_T0.5_SL10_TP50,1.0,-0.0064807406984074,0.0,-0.0019980019980032,-6.0000000000036377e-05,0.0300299999999999,0.1666666666666666,6,0.9988011988011988,499.9,-100.1,-0.1000000000000085,0.0,-0.6,0.6,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 10, 'TP': 50}",LOW (<50)
MeanReverterV2_T0.5_SL10_TP50_RSI35-80,MeanReverterV2_L50_T0.5_SL10_TP50_RSI35-80,0.1,4.248526124170769,6.469172903320148e+16,2.138119564708013,0.022969,0.0107426171946267,0.2903225806451613,31,2.043002452093362,49.99,-10.009999999999998,7.409354838709681,230.0,229.69,0.3100000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 10, 'TP': 50, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL15_TP30_RSI35-80,MeanReverterV2_L50_T0.5_SL15_TP30_RSI35-80,0.01,1.7165741690785046,1.6765644866368728e+16,0.7116146247192183,0.0007468999999999,0.001049584949571,0.3870967741935484,31,1.2618955783863388,2.999,-1.501,0.2409354838709676,7.5,7.469,0.031,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 15, 'TP': 30, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL15_TP40_RSI35-80,MeanReverterV2_L50_T0.5_SL15_TP40_RSI35-80,0.01,3.0366387041917213,3.5882984373474588e+16,1.6297153733963186,0.0015469999999999,0.0009492455095247,0.3666666666666666,30,1.5424453872856692,3.999000000000001,-1.501,0.5156666666666668,15.5,15.47,0.03,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 15, 'TP': 40, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL15_TP50_RSI35-80,MeanReverterV2_L50_T0.5_SL15_TP50_RSI35-80,0.1,2.352675224092602,0.0,0.8333468281751575,0.01347,0.0161637382474909,0.3,30,1.427334158180261,49.99,-15.01,4.49,135.0,134.7,0.3000000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 15, 'TP': 50, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL20_TP30_RSI35-80,MeanReverterV2_L50_T0.5_SL20_TP30_RSI35-80,0.1,4.165073726838459,2.866187058474913e+16,2.497492511244416,0.01997,0.0079960199720677,0.5333333333333333,30,1.7128578567858928,29.99,-20.01,6.656666666666666,200.0,199.7,0.3000000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 20, 'TP': 30, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL20_TP40_RSI30-75,MeanReverterV2_L50_T0.5_SL20_TP40_RSI30-75,0.01,1.0638331347142935,0.0,0.3233638730635202,0.000194,0.0005999433336881,0.4,10,1.1615858737297933,3.486499999999974,-2.001,0.1939999999999899,1.9499999999998965,1.9399999999998965,0.01,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 20, 'TP': 40, 'RSI': '30-75'}",LOW (<50)
MeanReverterV2_T0.5_SL20_TP40_RSI35-80,MeanReverterV2_L50_T0.5_SL20_TP40_RSI35-80,1.0,5.735557128336689,5.933568441876268e+16,4.074185479760124,0.3197100000000002,0.078472126904449,0.5172413793103449,29,2.1412508031698434,399.8999999999999,-200.1,110.24482758620684,3200.0,3197.1,2.900000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 20, 'TP': 40, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL20_TP50,MeanReverterV2_L50_T0.5_SL20_TP50,0.1,1.4594585590945317,0.0,0.4982508745627259,0.001994,0.004002,0.3333333333333333,6,1.2491254372813592,49.99,-20.01,3.3233333333333306,20.0,19.94,0.06,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 20, 'TP': 50}",LOW (<50)
MeanReverterV2_T0.5_SL20_TP50_RSI30-75,MeanReverterV2_L50_T0.5_SL20_TP50_RSI30-75,0.01,2.3484694600388374,0.0,0.8235756838247554,0.000494,0.0005998234402767,0.4,10,1.4114609361985588,4.236499999999974,-2.001,0.4939999999999898,4.949999999999896,4.9399999999998965,0.01,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 20, 'TP': 50, 'RSI': '30-75'}",LOW (<50)
MeanReverterV2_T0.5_SL20_TP50_RSI35-80,MeanReverterV2_L50_T0.5_SL20_TP50_RSI35-80,0.1,5.0942786780207525,0.0,2.8395319441945897,0.0329710000000001,0.0116114207017142,0.4482758620689655,29,2.029828835582209,49.99,-20.01,11.369310344827587,330.0,329.71,0.2900000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 20, 'TP': 50, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.5_SL30_TP50_RSI25-70,MeanReverterV2_L50_T0.5_SL30_TP50_RSI25-70,0.01,0.764678700909735,0.0,0.2210374319670828,0.0001989999999999,0.0009003,0.4,10,1.110518715983561,4.999,-3.001,0.1990000000000003,2.0,1.99,0.01,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 30, 'TP': 50, 'RSI': '25-70'}",LOW (<50)
MeanReverterV2_T0.5_SL30_TP50_RSI35-80,MeanReverterV2_L50_T0.5_SL30_TP50_RSI35-80,0.1,2.2943837922448185,0.0,0.9670076931023074,0.016971,0.0175500154973478,0.4482758620689655,29,1.3534446851049649,49.99,-30.01,5.852068965517244,170.0,169.71,0.2900000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.5, 'SL': 30, 'TP': 50, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.8_SL10_TP20_RSI35-80,MeanReverterV2_L50_T0.8_SL10_TP20_RSI35-80,1.0,3.701155689042968,0.0,2.2121546765175744,0.1096899999999999,0.0495851402998078,0.4516129032258064,31,1.6445907034142333,199.90000000000003,-100.1,35.38387096774196,1100.0,1096.9,3.100000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.8, 'SL': 10, 'TP': 20, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.8_SL10_TP30_RSI35-80,MeanReverterV2_L50_T0.8_SL10_TP30_RSI35-80,0.01,3.7705257730538286,3.240370340642792e+16,2.792879387901638,0.0013969999999999,0.0005002006194938,0.3666666666666666,30,1.7345286292654711,2.999,-1.001,0.4656666666666665,14.0,13.97,0.03,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.8, 'SL': 10, 'TP': 30, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.8_SL10_TP40_RSI35-80,MeanReverterV2_L50_T0.8_SL10_TP40_RSI35-80,1.0,5.39155496367382,9.04975476532866e+16,6.08569538461539,0.2497000000000001,0.0410306438654883,0.3666666666666666,30,2.312897628687103,399.9,-100.09999999999998,83.23333333333335,2500.0,2497.0,3.000000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.8, 'SL': 10, 'TP': 40, 'RSI': '35-80'}",LOW (<50)
MeanReverterV2_T0.8_SL10_TP50,MeanReverterV2_L50_T0.8_SL10_TP50,1.0,-0.0064807406984074,0.0,-0.0019980019980032,-6.0000000000036377e-05,0.0300299999999999,0.1666666666666666,6,0.9988011988011988,499.9,-100.1,-0.1000000000000085,0.0,-0.6,0.6,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.8, 'SL': 10, 'TP': 50}",LOW (<50)
MeanReverterV2_T0.8_SL10_TP50_RSI35-80,MeanReverterV2_L50_T0.8_SL10_TP50_RSI35-80,0.1,4.5354932354584,6.96822535873935e+16,2.45442982117882,0.02397,0.0097660156314788,0.3,30,2.140288283145426,49.99,-10.009999999999998,7.990000000000002,240.0,239.7,0.3000000000000001,MeanReverterV2,"{'V': 2, 'L': 50, 'T': 0.8, 'SL': 10, 'TP': 50, 'RSI': '35-80'}",LOW (<50)
