base_strategy,strategy_name,lot_size,sharpe_ratio,sortino_ratio,calmar_ratio,total_return,max_drawdown,win_rate,n_trades,profit_factor,avg_win,avg_loss,expectancy,gross_pnl,net_pnl,total_commission,template,params
MomentumBurst_T1.8_SL15_TP30_CD240,MomentumBurst_L30_T1.8_SL15_TP30_CD240,0.01,0.1719117400387141,0.27138599069991,2.279367575474228,0.014871799999996,0.006524529066753,0.4958469770785081,25042,1.029672830299729,0.4156110976886513,-0.3969841584158427,0.0059387429119067,173.7599999999685,148.7179999999685,25.04200000000001,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 15, 'TP': 30, 'CD': 240}"
MomentumBurst_T1.8_SL15_TP40_CD120,MomentumBurst_L20_T1.8_SL15_TP40_CD120,0.01,0.228628563966755,0.3667722118577057,3.8868830926083473,0.0266826999999999,0.0068648064179604,0.4919269245534404,44283,1.04013257450134,0.3174562063900114,-0.2955082003644603,0.006025495110991,311.1100000000128,266.8270000000128,44.283000000000015,MomentumBurst,"{'L': 20, 'T': 1.8, 'SL': 15, 'TP': 40, 'CD': 120}"
MomentumBurst_T1.8_SL15_TP40_CD240,MomentumBurst_L30_T1.8_SL15_TP40_CD240,0.01,0.1825312397995211,0.2891307236164262,2.5258130831408065,0.0158192999999962,0.0062630525218141,0.4959044232229192,25027,1.0316175048007907,0.4158834098783325,-0.3965865567533304,0.0063208934350888,183.21999999996956,158.19299999996952,25.027000000000008,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 15, 'TP': 40, 'CD': 240}"
MomentumBurst_T1.8_SL15_TP50_CD120,MomentumBurst_L20_T1.8_SL15_TP50_CD120,0.01,0.2332025733602717,0.3748935221068263,3.971924446264871,0.0272434000000001,0.0068589925031477,0.4919595266058361,44276,1.0410027626754088,0.3175428335322747,-0.2953802791855602,0.0061530851928813,316.71000000001334,272.4340000000133,44.27600000000001,MomentumBurst,"{'L': 20, 'T': 1.8, 'SL': 15, 'TP': 50, 'CD': 120}"
MomentumBurst_T1.8_SL15_TP50_CD240,MomentumBurst_L30_T1.8_SL15_TP50_CD240,0.01,0.187932654565459,0.2985450895252959,2.637294343435548,0.0163265999999963,0.0061906628058542,0.4959239130434782,25024,1.0326416840138737,0.4161990330378715,-0.3965248136990658,0.0065243765984642,188.2899999999696,163.26599999996958,25.024000000000008,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 15, 'TP': 50, 'CD': 240}"
MomentumBurst_T1.8_SL20_TP30_CD120,MomentumBurst_L20_T1.8_SL20_TP30_CD120,0.01,0.2141569499550575,0.3372731797943357,3.5986598245945967,0.0249405999999999,0.0069305244773474,0.4920215170418587,44244,1.0375095407146968,0.3168974688777622,-0.2958458286985536,0.0056370581321764,293.6500000000128,249.4060000000128,44.24400000000001,MomentumBurst,"{'L': 20, 'T': 1.8, 'SL': 20, 'TP': 30, 'CD': 120}"
MomentumBurst_T1.8_SL20_TP30_CD240,MomentumBurst_L30_T1.8_SL20_TP30_CD240,0.01,0.1552904041935744,0.2387100464241739,1.979213318010969,0.013465599999996,0.0068035112119842,0.4956231930613556,24904,1.0269504372220823,0.4157082556914838,-0.3977733460711741,0.0054070028911004,159.55999999996553,134.65599999996553,24.904000000000007,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 20, 'TP': 30, 'CD': 240}"
MomentumBurst_T1.8_SL20_TP40_CD120,MomentumBurst_L20_T1.8_SL20_TP40_CD120,0.01,0.2160480212999573,0.3416558129486085,3.6478953924332886,0.0252611999999999,0.0069248696254827,0.4919526199195262,44238,1.0379894804516134,0.3171500712217988,-0.2958631813125691,0.0057102943171032,296.850000000013,252.61200000001296,44.238000000000014,MomentumBurst,"{'L': 20, 'T': 1.8, 'SL': 20, 'TP': 40, 'CD': 120}"
MomentumBurst_T1.8_SL20_TP40_CD240,MomentumBurst_L30_T1.8_SL20_TP40_CD240,0.01,0.1653367982004373,0.2549517361578674,2.1958572407518107,0.0143649999999959,0.0065418642584787,0.4956609079951788,24890,1.0287956944974197,0.4160041339061349,-0.3974024535967513,0.0057713941341891,168.5399999999663,143.6499999999663,24.890000000000008,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 20, 'TP': 40, 'CD': 240}"
MomentumBurst_T1.8_SL20_TP50_CD120,MomentumBurst_L20_T1.8_SL20_TP50_CD120,0.01,0.2193353468470223,0.3474614937355515,3.710220770476063,0.0256747999999999,0.0069200194781685,0.4919741363718575,44232,1.038628059068971,0.3172381324387669,-0.295788838947977,0.0058045758726717,300.98000000001355,256.7480000000135,44.23200000000001,MomentumBurst,"{'L': 20, 'T': 1.8, 'SL': 20, 'TP': 50, 'CD': 120}"
MomentumBurst_T1.8_SL20_TP50_CD240,MomentumBurst_L30_T1.8_SL20_TP50_CD240,0.01,0.171362984469434,0.2650726628666806,2.32427673177163,0.0149222999999959,0.0064201907612876,0.4956804757503917,24887,1.0299252725497328,0.4163216601815812,-0.3973006931718603,0.0059960220195268,174.10999999996645,149.22299999996645,24.887000000000008,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 20, 'TP': 50, 'CD': 240}"
MomentumBurst_T1.8_SL30_TP50_CD120,MomentumBurst_L20_T1.8_SL30_TP50_CD120,0.01,0.201790943531425,0.3130934108751398,3.337439708758474,0.0237645999999998,0.0071206080330482,0.4919726845151954,44224,1.0356630535801217,0.3171987406351982,-0.2965970979659051,0.0053736884949352,281.8700000000137,237.6460000000137,44.22400000000001,MomentumBurst,"{'L': 20, 'T': 1.8, 'SL': 30, 'TP': 50, 'CD': 120}"
MomentumBurst_T1.8_SL30_TP50_CD240,MomentumBurst_L30_T1.8_SL30_TP50_CD240,0.01,0.150745718211549,0.2288994977940703,1.9562807971952267,0.0131675999999961,0.0067309355685926,0.4955321204314925,24844,1.0263982231178648,0.4158670294858245,-0.3979943349557183,0.005300112703267,156.51999999996684,131.67599999996685,24.84400000000001,MomentumBurst,"{'L': 30, 'T': 1.8, 'SL': 30, 'TP': 50, 'CD': 240}"
MomentumBurst_T2.0_SL10_TP20,MomentumBurst_L20_T2.0_SL10_TP20,0.01,-0.1698549513521146,-0.2868516869149155,-0.7194169783725402,-0.0191341000000025,0.0265966756070833,0.4761426418884982,41811,0.9717564227823238,0.3306877637130803,-0.3093034287540524,-0.0045763315873814,-149.5300000000095,-191.34100000000947,41.81100000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 20}"
MomentumBurst_T2.0_SL10_TP20_CD120,MomentumBurst_L10_T2.0_SL10_TP20_CD120,0.01,0.0037400587452292,0.0070398501991712,0.0495772950304094,0.000412099999998,0.0083122727802177,0.4531801030851562,40549,1.0006352056202663,0.3532751414888995,-0.2925929283362659,0.0001016301265134,44.66999999999064,4.120999999990637,40.54900000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 10, 'TP': 20, 'CD': 120}"
MomentumBurst_T2.0_SL10_TP20_CD240,MomentumBurst_L30_T2.0_SL10_TP20_CD240,0.01,0.0293258625269308,0.0530432429130899,0.2090126792739089,0.0022435000000019,0.0107337985800462,0.4867971265791429,20185,1.0048225335594427,0.4757331569305928,-0.4490895839366719,0.0011114689125598,42.62000000002103,22.435000000021027,20.185,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 20, 'CD': 240}"
MomentumBurst_T2.0_SL10_TP20_CD30,MomentumBurst_L30_T2.0_SL10_TP20_CD30,0.01,-0.3756109925806238,-0.6066494580953639,-0.9996755210425728,-0.0452886999999971,0.045303399999997,0.4764597105022637,47047,0.93834128811184,0.3074667201998579,-0.2982039300069008,-0.0096262673496707,-405.83999999996126,-452.8869999999613,47.04700000000001,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 20, 'CD': 30}"
MomentumBurst_T2.0_SL10_TP20_CD60,MomentumBurst_L20_T2.0_SL10_TP20_CD60,0.01,-0.1698549513521146,-0.2868516869149155,-0.7194169783725402,-0.0191341000000025,0.0265966756070833,0.4761426418884982,41811,0.9717564227823238,0.3306877637130803,-0.3093034287540524,-0.0045763315873814,-149.5300000000095,-191.34100000000947,41.81100000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 20, 'CD': 60}"
MomentumBurst_T2.0_SL10_TP30,MomentumBurst_L20_T2.0_SL10_TP30,0.01,-0.1599553949594581,-0.2715619965661081,-0.6929623407058264,-0.0180712000000026,0.0260781848283357,0.4761630971204063,41742,0.9732562438158234,0.3308741195411553,-0.3090261593341265,-0.0043292606966606,-138.97000000001057,-180.71200000001056,41.742,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 30}"
MomentumBurst_T2.0_SL10_TP30_CD120,MomentumBurst_L10_T2.0_SL10_TP30_CD120,0.01,0.0258406939859644,0.049270668213536,0.3475524147137989,0.0028734999999978,0.0082678176825907,0.4531076238724824,40465,1.0044415625768008,0.3544207799290982,-0.2923438770899242,0.0007101198566661,69.19999999998967,28.734999999989668,40.465,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 10, 'TP': 30, 'CD': 120}"
MomentumBurst_T2.0_SL10_TP30_CD240,MomentumBurst_L30_T2.0_SL10_TP30_CD240,0.01,0.0445056654525659,0.0816185984072332,0.3508371824192805,0.0034303000000019,0.0097774699259284,0.4864635788004188,20057,1.007423301067525,0.4771233985856315,-0.4486398058252412,0.0017102757142155,54.36000000002219,34.30300000002219,20.057,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 30, 'CD': 240}"
MomentumBurst_T2.0_SL10_TP30_CD30,MomentumBurst_L30_T2.0_SL10_TP30_CD30,0.01,-0.3641402790178064,-0.5917024391150044,-0.9996668374030564,-0.0441078999999972,0.0441225999999971,0.4764782229409136,46999,0.9398694405383295,0.3078626417790486,-0.2981245681771987,-0.0093848592523236,-394.0799999999617,-441.0789999999617,46.99900000000001,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 30, 'CD': 30}"
MomentumBurst_T2.0_SL10_TP30_CD60,MomentumBurst_L20_T2.0_SL10_TP30_CD60,0.01,-0.1599553949594581,-0.2715619965661081,-0.6929623407058264,-0.0180712000000026,0.0260781848283357,0.4761630971204063,41742,0.9732562438158234,0.3308741195411553,-0.3090261593341265,-0.0043292606966606,-138.97000000001057,-180.71200000001056,41.742,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 30, 'CD': 60}"
MomentumBurst_T2.0_SL10_TP40,MomentumBurst_L20_T2.0_SL10_TP40,0.01,-0.1549403783293366,-0.2636248897688397,-0.678041611356307,-0.0175361000000026,0.0258628669779198,0.4761687953799334,41731,0.974034979137484,0.3310542499119321,-0.3089542543458377,-0.0042021758405024,-133.63000000001077,-175.3610000000108,41.73100000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 40}"
MomentumBurst_T2.0_SL10_TP40_CD120,MomentumBurst_L10_T2.0_SL10_TP40_CD120,0.01,0.031800549345748,0.0609685795633463,0.4333712352045129,0.0035533999999979,0.0081994366753969,0.4530237847994857,40446,1.0054952065017062,0.3548489330349842,-0.2922914161732145,0.0008785541215445,75.9799999999903,35.533999999990286,40.44600000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 10, 'TP': 40, 'CD': 120}"
MomentumBurst_T2.0_SL10_TP40_CD240,MomentumBurst_L30_T2.0_SL10_TP40_CD240,0.01,0.0609796147752616,0.1126050993539282,0.4969743168587344,0.0047208000000018,0.0094990824271181,0.4865215654952076,20032,1.0102459567884938,0.4775994254052951,-0.4479366128718631,0.0023566293929723,67.24000000002161,47.208000000021606,20.032000000000004,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 40, 'CD': 240}"
MomentumBurst_T2.0_SL10_TP40_CD30,MomentumBurst_L30_T2.0_SL10_TP40_CD30,0.01,-0.3606002337804725,-0.58677688923488,-0.9996639446949006,-0.0437280999999971,0.043742799999997,0.4764954991381328,46991,0.940366110441367,0.3079576168996478,-0.2980796747967469,-0.0093056329935511,-390.28999999996176,-437.28099999996175,46.991000000000014,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 40, 'CD': 30}"
MomentumBurst_T2.0_SL10_TP40_CD60,MomentumBurst_L20_T2.0_SL10_TP40_CD60,0.01,-0.1549403783293366,-0.2636248897688397,-0.678041611356307,-0.0175361000000026,0.0258628669779198,0.4761687953799334,41731,0.974034979137484,0.3310542499119321,-0.3089542543458377,-0.0042021758405024,-133.63000000001077,-175.3610000000108,41.73100000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 40, 'CD': 60}"
MomentumBurst_T2.0_SL10_TP50,MomentumBurst_L20_T2.0_SL10_TP50,0.01,-0.1554361560503351,-0.2642559813239318,-0.6782664966337888,-0.0175727000000026,0.0259082530055889,0.4761904761904761,41727,0.9739717572526088,0.3309345747357827,-0.3088894633298262,-0.0042113499652505,-134.0000000000106,-175.7270000000106,41.727,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 50}"
MomentumBurst_T2.0_SL10_TP50_CD120,MomentumBurst_L10_T2.0_SL10_TP50_CD120,0.01,0.0366182201677046,0.0704252545015674,0.4965649504758266,0.0040999999999979,0.0082567245152305,0.4530415430267062,40440,1.0063448742469123,0.3549429070465595,-0.2921429088114302,0.0010138476755685,81.4399999999909,40.99999999999089,40.44000000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 10, 'TP': 50, 'CD': 120}"
MomentumBurst_T2.0_SL10_TP50_CD240,MomentumBurst_L30_T2.0_SL10_TP50_CD240,0.01,0.0685912005713411,0.1272233285229847,0.5688852093251812,0.0053314000000018,0.0093716621782556,0.486517527214621,20026,1.011575321988449,0.4782045571179315,-0.447907517261498,0.0026622390891851,73.34000000002142,53.314000000021416,20.026000000000003,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 50, 'CD': 240}"
MomentumBurst_T2.0_SL10_TP50_CD30,MomentumBurst_L30_T2.0_SL10_TP50_CD30,0.01,-0.3596804810359726,-0.585457615275869,-0.9996631268247278,-0.0436218999999971,0.0436365999999972,0.4764944987124646,46989,0.940502817945876,0.3079740955783838,-0.2980510996381956,-0.009283428036348,-389.22999999996193,-436.218999999962,46.98900000000001,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 10, 'TP': 50, 'CD': 30}"
MomentumBurst_T2.0_SL10_TP50_CD60,MomentumBurst_L20_T2.0_SL10_TP50_CD60,0.01,-0.1554361560503351,-0.2642559813239318,-0.6782664966337888,-0.0175727000000026,0.0259082530055889,0.4761904761904761,41727,0.9739717572526088,0.3309345747357827,-0.3088894633298262,-0.0042113499652505,-134.0000000000106,-175.7270000000106,41.727,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 10, 'TP': 50, 'CD': 60}"
MomentumBurst_T2.0_SL15_TP30,MomentumBurst_L20_T2.0_SL15_TP30,0.01,-0.15974526013626,-0.2608349470690396,-0.6938457561903694,-0.0180499000000023,0.0260142832019426,0.4767096134786918,41369,0.9730681232540798,0.3306910907154809,-0.3095924796747971,-0.0043631463172909,-139.13000000001,-180.49900000001,41.36900000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 15, 'TP': 30}"
MomentumBurst_T2.0_SL15_TP30_CD120,MomentumBurst_L10_T2.0_SL15_TP30_CD120,0.01,0.0215977144412504,0.0401772612595551,0.2819660258141251,0.0024048999999979,0.0085290417278258,0.4533253950534593,40311,1.0037274539717778,0.3543781328663684,-0.2927738349140094,0.0005965865396539,64.35999999998944,24.048999999989437,40.31100000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 15, 'TP': 30, 'CD': 120}"
MomentumBurst_T2.0_SL15_TP30_CD240,MomentumBurst_L30_T2.0_SL15_TP30_CD240,0.01,0.0760559992547871,0.1254327374017517,0.66037153441562,0.0058200000000022,0.0088132205837014,0.4899021123132406,19410,1.0129983220550989,0.4769903249553061,-0.4522271487728491,0.0029984544049472,77.6100000000262,58.2000000000262,19.410000000000004,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 30, 'CD': 240}"
MomentumBurst_T2.0_SL15_TP30_CD30,MomentumBurst_L30_T2.0_SL15_TP30_CD30,0.01,-0.3577012424650619,-0.5574003545190408,-0.9996611099456184,-0.0433621999999972,0.0433768999999971,0.4773420385722263,46562,0.9402850856898656,0.3072039053360935,-0.2983865877712019,-0.0093127872514057,-387.05999999995737,-433.6219999999574,46.56200000000001,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 30, 'CD': 30}"
MomentumBurst_T2.0_SL15_TP30_CD60,MomentumBurst_L20_T2.0_SL15_TP30_CD60,0.01,-0.15974526013626,-0.2608349470690396,-0.6938457561903694,-0.0180499000000023,0.0260142832019426,0.4767096134786918,41369,0.9730681232540798,0.3306910907154809,-0.3095924796747971,-0.0043631463172909,-139.13000000001,-180.49900000001,41.36900000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 15, 'TP': 30, 'CD': 60}"
MomentumBurst_T2.0_SL15_TP40,MomentumBurst_L20_T2.0_SL15_TP40,0.01,-0.1539861795664766,-0.252108424806815,-0.6778869468248866,-0.0174349000000023,0.0257194803376354,0.4767039822045987,41359,0.9739731113155576,0.3309217894096165,-0.3095136071709101,-0.0042155032761916,-132.9900000000103,-174.3490000000103,41.35900000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 15, 'TP': 40}"
MomentumBurst_T2.0_SL15_TP40_CD120,MomentumBurst_L10_T2.0_SL15_TP40_CD120,0.01,0.0278271069656576,0.0520513202140205,0.3680270834627515,0.0031135999999978,0.0084602469217812,0.4532684766962823,40294,1.004828087760294,0.3547999342969786,-0.2927339990921482,0.0007727205042932,71.42999999998992,31.135999999989902,40.29400000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 15, 'TP': 40, 'CD': 120}"
MomentumBurst_T2.0_SL15_TP40_CD240,MomentumBurst_L30_T2.0_SL15_TP40_CD240,0.01,0.0923082374594247,0.1534440271691685,0.8178491324516245,0.0070959000000022,0.0086762945859357,0.4898148625651075,19391,1.015891693091613,0.4775870709623085,-0.451345698979074,0.0036593780619889,90.35000000002591,70.95900000002591,19.391000000000005,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 40, 'CD': 240}"
MomentumBurst_T2.0_SL15_TP40_CD30,MomentumBurst_L30_T2.0_SL15_TP40_CD30,0.01,-0.3537913711728047,-0.5521779769691395,-0.9996577184489736,-0.0429323999999971,0.0429470999999972,0.4773596253812776,46554,0.9408517614181948,0.3072995095171675,-0.2983207019851206,-0.0092220646990582,-382.7699999999575,-429.3239999999575,46.554000000000016,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 40, 'CD': 30}"
MomentumBurst_T2.0_SL15_TP40_CD60,MomentumBurst_L20_T2.0_SL15_TP40_CD60,0.01,-0.1539861795664766,-0.252108424806815,-0.6778869468248866,-0.0174349000000023,0.0257194803376354,0.4767039822045987,41359,0.9739731113155576,0.3309217894096165,-0.3095136071709101,-0.0042155032761916,-132.9900000000103,-174.3490000000103,41.35900000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 15, 'TP': 40, 'CD': 60}"
MomentumBurst_T2.0_SL15_TP50,MomentumBurst_L20_T2.0_SL15_TP50,0.01,-0.1540494797817668,-0.2520637971083802,-0.6762062391477156,-0.0174215000000023,0.0257635895551042,0.4767259098053439,41355,0.9739820727722376,0.3308011666243977,-0.309425138632163,-0.0042126707774152,-132.8600000000102,-174.2150000000102,41.355,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 15, 'TP': 50}"
MomentumBurst_T2.0_SL15_TP50_CD120,MomentumBurst_L10_T2.0_SL15_TP50_CD120,0.01,0.0326753708755094,0.0613385934734075,0.4300744084676063,0.0036630999999979,0.0085173633396367,0.453275087492864,40289,1.0056841184356071,0.3548942065491193,-0.2925703454850876,0.0009092059867455,76.91999999999061,36.6309999999906,40.28900000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 15, 'TP': 50, 'CD': 120}"
MomentumBurst_T2.0_SL15_TP50_CD240,MomentumBurst_L30_T2.0_SL15_TP50_CD240,0.01,0.1001988980954519,0.167293058992987,0.9071779018311392,0.0077325000000022,0.0085236864614914,0.4898117100851173,19385,1.0173247805415837,0.4782080042127442,-0.4512901921132436,0.0039889089502206,96.71000000002576,77.32500000002577,19.385000000000005,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 50, 'CD': 240}"
MomentumBurst_T2.0_SL15_TP50_CD30,MomentumBurst_L30_T2.0_SL15_TP50_CD30,0.01,-0.3527108338913077,-0.5506884587101237,-0.9996567016737568,-0.0428051999999972,0.0428198999999971,0.4773586526894655,46552,0.9410171649513716,0.3073160831608322,-0.2982831894780094,-0.0091951366214116,-381.4999999999577,-428.0519999999577,46.552000000000014,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 15, 'TP': 50, 'CD': 30}"
MomentumBurst_T2.0_SL15_TP50_CD60,MomentumBurst_L20_T2.0_SL15_TP50_CD60,0.01,-0.1540494797817668,-0.2520637971083802,-0.6762062391477156,-0.0174215000000023,0.0257635895551042,0.4767259098053439,41355,0.9739820727722376,0.3308011666243977,-0.309425138632163,-0.0042126707774152,-132.8600000000102,-174.2150000000102,41.355,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 15, 'TP': 50, 'CD': 60}"
MomentumBurst_T2.0_SL20_TP30,MomentumBurst_L20_T2.0_SL20_TP30,0.01,-0.164713563056518,-0.2661393132013386,-0.7116555776205574,-0.0186486000000024,0.0262045300935525,0.4766248850602526,41326,0.9721732419592156,0.33077082804488,-0.309846918489066,-0.0045125586797659,-145.1600000000098,-186.48600000000985,41.32600000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 20, 'TP': 30}"
MomentumBurst_T2.0_SL20_TP30_CD120,MomentumBurst_L10_T2.0_SL20_TP30_CD120,0.01,0.0148254264506785,0.0273015972658967,0.186231189120558,0.0016534999999978,0.0088787490849741,0.4533316788683459,40295,1.0025611286499747,0.3543369464060883,-0.2930877973488299,0.0004103486784958,56.829999999989326,16.534999999989317,40.29500000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 20, 'TP': 30, 'CD': 120}"
MomentumBurst_T2.0_SL20_TP30_CD240,MomentumBurst_L30_T2.0_SL20_TP30_CD240,0.01,0.0661212798291592,0.105475248879482,0.5722191838708507,0.0050688000000021,0.0088581441218269,0.4900373599003736,19272,1.0113835321468954,0.4768568403218978,-0.45306756206756,0.0026301369863025,69.96000000002432,50.68800000002432,19.272,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 20, 'TP': 30, 'CD': 240}"
MomentumBurst_T2.0_SL20_TP30_CD30,MomentumBurst_L30_T2.0_SL20_TP30_CD30,0.01,-0.3635749840430642,-0.5605882168240096,-0.9996673387781132,-0.0441743999999971,0.0441890999999972,0.4772492688800963,46504,0.9391594175752191,0.3072423177435349,-0.2986705059646224,-0.0094990538448296,-395.2399999999583,-441.7439999999583,46.50400000000001,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 20, 'TP': 30, 'CD': 30}"
MomentumBurst_T2.0_SL20_TP30_CD60,MomentumBurst_L20_T2.0_SL20_TP30_CD60,0.01,-0.164713563056518,-0.2661393132013386,-0.7116555776205574,-0.0186486000000024,0.0262045300935525,0.4766248850602526,41326,0.9721732419592156,0.33077082804488,-0.309846918489066,-0.0045125586797659,-145.1600000000098,-186.48600000000985,41.32600000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 20, 'TP': 30, 'CD': 60}"
MomentumBurst_T2.0_SL20_TP40,MomentumBurst_L20_T2.0_SL20_TP40,0.01,-0.1592533931181997,-0.2579281873103071,-0.6964488897701591,-0.0180697000000025,0.0259454789366752,0.4766318948616792,41317,0.9730271744906562,0.3310073122429289,-0.3098050314465412,-0.0043734298230754,-139.38000000001023,-180.69700000001023,41.31700000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 20, 'TP': 40}"
MomentumBurst_T2.0_SL20_TP40_CD120,MomentumBurst_L10_T2.0_SL20_TP40_CD120,0.01,0.0209521893794819,0.0387922756614988,0.2665432884765559,0.0023481999999978,0.0088098260264555,0.4532747405531556,40278,1.0036387297080218,0.3547588870022466,-0.2930544026156861,0.0005829981627685,63.759999999989816,23.48199999998981,40.278000000000006,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 20, 'TP': 40, 'CD': 120}"
MomentumBurst_T2.0_SL20_TP40_CD240,MomentumBurst_L30_T2.0_SL20_TP40_CD240,0.01,0.0841106666609541,0.1352908575307269,0.7426209312891917,0.0064756000000021,0.0087199265832171,0.4899761088604965,19254,1.0145864258571462,0.4774460462158156,-0.4520845213849266,0.0033632491949737,84.01000000002404,64.75600000002403,19.254000000000005,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 20, 'TP': 40, 'CD': 240}"
MomentumBurst_T2.0_SL20_TP40_CD30,MomentumBurst_L30_T2.0_SL20_TP40_CD30,0.01,-0.3596618643189698,-0.5554221000770098,-0.9996640637319072,-0.0437435999999972,0.0437582999999973,0.4772668616655196,46496,0.9397269749193142,0.3073380649812993,-0.2986041966673511,-0.0094080350997926,-390.9399999999582,-437.4359999999582,46.49600000000001,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 20, 'TP': 40, 'CD': 30}"
MomentumBurst_T2.0_SL20_TP40_CD60,MomentumBurst_L20_T2.0_SL20_TP40_CD60,0.01,-0.1592533931181997,-0.2579281873103071,-0.6964488897701591,-0.0180697000000025,0.0259454789366752,0.4766318948616792,41317,0.9730271744906562,0.3310073122429289,-0.3098050314465412,-0.0043734298230754,-139.38000000001023,-180.69700000001023,41.31700000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 20, 'TP': 40, 'CD': 60}"
MomentumBurst_T2.0_SL20_TP50,MomentumBurst_L20_T2.0_SL20_TP50,0.01,-0.1605346798289198,-0.2597709124644111,-0.7000401881677459,-0.0181963000000025,0.0259932219714823,0.4766538377750345,41313,0.9728323455186116,0.3308865529148893,-0.3097812774617274,-0.0044044973737082,-140.6500000000101,-181.9630000000101,41.31300000000001,MomentumBurst,"{'L': 20, 'T': 2.0, 'SL': 20, 'TP': 50}"
MomentumBurst_T2.0_SL20_TP50_CD120,MomentumBurst_L10_T2.0_SL20_TP50_CD120,0.01,0.0249399544221167,0.0463403471149237,0.3158237119435755,0.0028005999999979,0.008867605230662,0.4532700998162586,40274,1.0043421036923372,0.3548548342919757,-0.2929228847813264,0.0006953866017776,68.27999999999045,28.005999999990443,40.27400000000001,MomentumBurst,"{'L': 10, 'T': 2.0, 'SL': 20, 'TP': 50, 'CD': 120}"
MomentumBurst_T2.0_SL20_TP50_CD240,MomentumBurst_L30_T2.0_SL20_TP50_CD240,0.01,0.0920244209153343,0.1486611645858101,0.8301626734466856,0.0071122000000019,0.0085672365519318,0.4899729842061512,19248,1.0160272509688362,0.4780711483405793,-0.4520288275440541,0.0036950332502091,90.37000000002392,71.1220000000239,19.248000000000005,MomentumBurst,"{'L': 30, 'T': 2.0, 'SL': 20, 'TP': 50, 'CD': 240}"
